293973,620,16,0,0,26,128,0,0,128,0,0,0,0,0,0,0,0
168517,620,16,128,0,26,176,0,0,80,0,0,0,0,32,0,0,-48
300999,620,16,0,0,26,176,0,0,80,0,-128,0,0,0,0,0,0
299957,620,16,0,0,26,176,0,0,80,0,0,0,0,0,0,0,0
299199,620,16,0,0,26,176,0,0,80,0,0,0,0,0,0,0,0
300099,620,16,0,0,26,176,0,0,80,0,0,0,0,0,0,0,0
299974,620,16,0,0,26,176,0,0,80,0,0,0,0,0,0,0,0
344975,620,16,0,0,26,176,0,0,80,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,144,0,0,0,0,0,0,0,0
299636,620,16,0,0,26,176,0,0,144,0,0,0,0,0,0,0,0
299978,620,16,0,0,26,176,0,0,144,0,0,0,0,0,0,0,0
299925,620,16,0,0,26,176,0,0,144,0,0,0,0,0,0,0,0
299968,620,16,0,0,26,176,0,0,144,0,0,0,0,0,0,0,0
299909,620,16,0,0,26,176,0,0,144,0,0,0,0,0,0,0,0
318965,620,16,0,0,26,176,0,0,144,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,144,0,0,0,0,0,0,0,0
300437,620,16,0,0,26,176,0,0,144,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,144,0,0,0,0,0,0,0,0
299979,620,16,0,0,26,176,0,0,144,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300402,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
319507,620,16,0,0,37,176,0,0,128,0,0,0,0,0,0,0,0
299975,620,16,0,0,35,176,0,0,128,0,0,0,0,0,0,0,0
281036,620,16,0,0,34,176,0,0,128,0,0,0,0,0,0,0,0
299978,620,16,0,0,34,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,27,176,0,0,128,0,0,0,-3,0,0,0,0
280979,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300468,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299961,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300043,620,16,0,0,27,176,0,0,128,0,0,0,1,0,0,0,0
299978,620,16,0,0,27,176,0,0,128,0,0,0,0,0,0,0,0
299382,620,16,0,0,32,176,0,0,128,0,0,0,3,0,0,0,0
299976,620,16,0,0,34,176,0,0,128,0,0,0,0,0,0,0,0
299979,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318974,620,16,0,0,30,176,0,0,128,0,0,0,4,0,0,0,0
280979,620,16,0,0,39,176,0,0,128,0,0,0,9,0,0,0,0
299977,620,16,0,0,39,176,0,0,128,0,0,0,-4,0,0,0,0
300430,620,16,0,0,38,176,0,0,128,0,0,0,0,0,0,0,0
299592,620,16,0,0,36,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,38,176,0,0,128,0,0,0,2,0,0,0,0
299228,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299978,620,16,0,0,26,176,0,0,128,0,0,0,-7,0,0,0,0
299996,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299993,620,16,0,0,29,176,0,0,128,0,0,0,3,0,0,0,0
299979,620,16,0,0,33,176,0,0,128,0,0,0,-1,0,0,0,0
299992,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300014,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299608,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
301303,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
317651,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299961,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299960,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300212,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299960,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280983,620,16,0,0,28,176,0,0,128,0,0,0,2,0,0,0,0
299963,620,16,0,0,26,176,0,0,128,0,0,0,-3,0,0,0,0
300200,620,16,0,0,33,176,0,0,128,0,0,0,-1,0,0,0,0
299976,620,16,0,0,34,176,0,0,128,0,0,0,-1,0,0,0,0
300295,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299230,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299822,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300821,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299873,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300179,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299993,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299960,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300291,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
319074,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300336,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299617,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300128,620,16,0,0,27,176,0,0,128,0,0,0,1,0,0,0,0
299849,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300613,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299342,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280778,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299893,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299979,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299959,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280906,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300239,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300635,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299636,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299595,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299961,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299975,620,16,0,0,39,176,0,0,128,0,0,0,0,0,0,0,0
300607,620,16,0,0,28,176,0,0,128,0,0,0,-9,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300739,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299979,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299744,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318975,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299993,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299961,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280979,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299975,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300369,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299584,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300793,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299981,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299972,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299743,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300224,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300023,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300167,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300931,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300666,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299728,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
281212,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299656,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300393,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
319462,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299744,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299927,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300068,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
281319,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299975,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299979,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
319072,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300300,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299287,620,16,0,0,27,176,0,0,128,0,0,0,1,0,0,0,0
318981,620,16,0,0,26,176,0,0,128,0,0,0,-1,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299814,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318890,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299993,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318698,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299069,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280979,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,-5,0,0,0,0
300176,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300428,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299981,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300166,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300009,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299942,620,16,0,0,27,176,0,0,128,0,0,0,1,0,0,0,0
317908,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299989,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299962,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299975,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299995,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299959,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300003,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299303,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299903,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299992,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300605,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299346,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318813,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
281138,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299980,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300079,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299979,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300651,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318297,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299959,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299950,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299528,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299901,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299873,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299152,620,16,0,0,27,176,0,0,128,0,0,0,1,0,0,0,0
299980,620,16,0,0,26,176,0,0,128,0,0,0,-1,0,0,0,0
318975,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299248,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300061,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299837,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299864,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300232,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
319467,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280488,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318595,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,32,176,0,0,128,0,0,0,6,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,-6,0,0,0,0
299436,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300188,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299845,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
319277,620,16,0,0,27,176,0,0,128,0,0,0,1,0,0,0,0
299890,620,16,0,0,27,176,0,0,128,0,0,0,0,0,0,0,0
299960,620,16,0,0,27,176,0,0,128,0,0,0,0,0,0,0,0
299981,620,16,0,0,27,176,0,0,128,0,0,0,0,0,0,0,0
299974,620,16,0,0,27,176,0,0,128,0,0,0,0,0,0,0,0
299975,620,16,0,0,27,176,0,0,128,0,0,0,0,0,0,0,0
299978,620,16,0,0,28,176,0,0,128,0,0,0,1,0,0,0,0
318112,620,16,0,0,27,176,0,0,128,0,0,0,0,0,0,0,0
280995,620,16,0,0,27,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
319375,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280579,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299931,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299344,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300023,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
320291,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299982,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300495,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299975,620,16,0,0,32,176,0,0,128,0,0,0,6,0,0,0,0
299975,620,16,0,0,39,176,0,0,128,0,0,0,1,0,0,0,0
299977,620,16,0,0,43,176,0,0,128,0,0,0,1,0,0,0,0
318977,620,16,0,0,38,176,0,0,128,0,0,0,-4,0,0,0,0
299964,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299974,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299839,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
281124,620,16,0,0,34,176,0,0,128,0,0,0,0,0,0,0,0
299967,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299974,620,16,0,0,37,176,0,0,128,0,0,0,11,0,0,0,0
299976,620,16,0,0,41,176,0,0,128,0,0,0,4,0,0,0,0
299978,620,16,0,0,44,176,0,0,128,0,0,0,0,0,0,0,0
318974,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299978,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299995,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299976,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300106,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299742,620,16,0,0,27,176,0,0,128,0,0,0,-5,0,0,0,0
300175,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300013,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
280984,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299971,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
300251,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299280,620,16,0,0,26,176,0,0,128,0,0,0,-1,0,0,0,0
318849,620,16,0,0,26,176,0,0,128,0,0,0,-8,0,0,0,0
280975,620,16,0,0,27,176,0,0,128,0,0,0,1,0,0,0,0
300170,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318965,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
299974,620,16,0,0,41,176,0,0,128,0,0,0,1,0,0,0,0
299976,620,16,0,0,39,176,0,0,128,0,0,0,-1,0,0,0,0
299959,620,16,0,0,29,176,0,0,128,0,0,0,-3,0,0,0,0
299975,620,16,0,0,27,176,0,0,128,0,0,0,-2,0,0,0,0
300159,620,16,0,0,27,176,0,0,128,0,0,0,0,0,0,0,0
299979,620,16,0,0,26,176,0,0,128,0,0,0,0,0,0,0,0
318972,620,16,0,0,27,176,0,0,128,0,0,0,1,0,0,0,0
280998,620,16,0,0,26,176,0,0,128,0,0,0,-1,0,0,0,0
299977,620,16,0,0,28,176,0,0,128,0,0,0,1,0,0,0,0
299975,620,16,0,0,34,176,0,0,128,0,0,0,6,0,0,0,0
318976,620,16,0,0,35,176,0,0,128,0,0,0,0,0,0,0,0
281652,620,16,0,0,36,176,0,0,128,0,0,0,1,0,0,0,0
299979,620,16,0,0,40,176,0,0,128,0,0,0,1,0,0,0,0
299030,620,16,0,0,39,176,0,0,128,0,0,0,0,0,0,0,0
318974,620,16,0,0,38,176,0,0,128,0,0,0,0,0,0,0,0
299977,620,16,0,0,38,176,0,0,128,0,0,0,0,0,0,0,0
299975,620,16,0,0,38,176,0,0,128,0,0,0,0,0,0,0,0
299991,620,16,0,0,38,176,0,0,128,0,0,0,0,0,0,0,0
299776,620,16,0,0,39,176,0,0,128,0,0,0,0,0,0,0,0
299979,620,16,0,0,38,176,0,0,128,0,0,0,-1,0,0,0,0
299977,620,16,0,0,37,176,0,0,128,0,0,0,0,0,0,0,0
299975,620,16,0,0,34,176,0,0,128,0,0,0,-1,0,0,0,0
299977,620,16,0,0,34,176,0,0,128,0,0,0,0,0,0,0,0
300079,620,16,0,0,33,176,0,0,128,0,0,0,-1,0,0,0,0
299764,620,16,0,0,33,176,0,0,128,0,0,0,0,0,0,0,0
299979,620,16,0,0,32,176,0,0,128,0,0,0,0,0,0,0,0
300093,620,16,0,0,32,176,0,0,128,0,0,0,0,0,0,0,0
299751,620,16,0,0,32,176,0,0,128,0,0,0,0,0,0,0,0
299791,620,16,0,0,32,176,0,0,128,0,0,0,0,0,0,0,0
319287,620,16,0,0,32,176,0,0,128,0,0,0,0,0,0,0,0
